Allowed QCDR Vender IDs,Allowed QCDR Names,Measure ID,2022 Status,Measure Title, Measure Description ,NQF Number  (if applicable),NQS Domain ,High Priority,Measure Type,Inverse Measure,Proportional Measure,Continuous Variable Measure  ,Ratio Measure  ,Number of Performance Rates to be Submitted                                                  ,Performance Rate Description,Overall Algorithm,Is the Measure Risk-Adjusted   ,Primary Steward,First Performance Year ,Submission Pathway,What changed from the previous version to assess impact
5133825; 1718371,ACEP's Clinical Emergency Data Registry (CEDR); E-CPR (Emergency - Clinical Performance Registry),ACEP51,Active,ED Median Time from ED arrival to ED departure for all Pediatric ED Patients,Time (in minutes) from ED arrival to ED departure for all Pediatric Patients,N/A,Person and Caregiver Centered Experience and Outcomes,Yes,Outcome,Yes,No,Yes,No,1,N/A,1st Performance Rate,Yes,ACEP's Clinical Emergency Data Registry (CEDR); E-CPR (Emergency - Clinical Performance Registry),2020,Traditional MIPS,
5133825; 1725296,ACEP's Clinical Emergency Data Registry (CEDR); The PQR,ACEP52,Active,Appropriate Emergency Department Utilization of Lumbar Spine Imaging for Atraumatic Low Back Pain,"Percentage of emergency department visits during which patients aged 18 years and older had a CT or MRI of the Lumbar Spine ordered by an emergency care provider, regardless of discharge disposition, presenting with acute, non-complex low back pain.",N/A,Efficiency and Cost Reduction,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,ACEP's Clinical Emergency Data Registry (CEDR),2020,Traditional MIPS,
5133825; 1725296,ACEP's Clinical Emergency Data Registry (CEDR); The PQR,ACEP53,Active,Appropriate Use of Imaging for Recurrent Renal Colic,"Percentage of emergency department (ED) visits for patients aged 18-50 years presenting with flank pain with a history of kidney stones during which no imaging is ordered, OR appropriate imaging (i.e., plain film radiography or ultrasound) is ordered.",N/A,Efficiency and Cost Reduction,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,ACEP's Clinical Emergency Data Registry (CEDR),2020,Traditional MIPS,
5133825,ACEP's Clinical Emergency Data Registry (CEDR),ACEP54,Active,Appropriate Utilization of Focused Assessment with Sonography for Trauma (FAST) Exam in the Emergency Department,Percentage of emergency department visits for patients aged 18 years and older presenting with hemodynamically unstable blunt abdominal trauma (blunt trauma and a systolic blood pressure less than 90 mmHg or heart rate >120 bpm) or penetrating thoracoabdominal trauma who had a FAST exam ordered and/or performed during the emergency department visit,N/A,Efficiency and Cost Reduction,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,ACEP's Clinical Emergency Data Registry (CEDR),2021,Traditional MIPS,
5133825,ACEP's Clinical Emergency Data Registry (CEDR),ACEP55,Active,Emergency Department Utilization of CT for Minor Blunt Head Trauma for Patients Aged 2 Through 17 Years,Percentage of emergency department visits for patients aged 2 through 17 years who presented with a minor blunt head trauma who had a head CT for trauma ordered by an emergency care provider who are classified as high risk according to the PECARN prediction rules for traumatic brain injury,N/A,Efficiency and Cost Reduction,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,ACEP's Clinical Emergency Data Registry (CEDR),2021,Traditional MIPS,
5133825,ACEP's Clinical Emergency Data Registry (CEDR),ACEP56,Active,Follow-Up Care Coordination Documented in Discharge Summary,Percentage of patients aged 18 years and older for which follow-up care coordination was documented in Hospital Discharge Summary,N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,ACEP's Clinical Emergency Data Registry (CEDR),2021,Traditional MIPS,
5133825; 1718371; 4757099,ACEP's Clinical Emergency Data Registry (CEDR); E-CPR (Emergency - Clinical Performance Registry); Emergency and Acute Care Clinical Registry (EACCR) in collaboration with Healthmonix,ACEP59,New,Chest Pain – Avoidance of admission for adult patients with low-risk chest pain.,Percentage of adult patients who came to the Emergency Department with low-risk chest pain and were discharged,N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,N/A,1st Performance Rate,No,ACEP's Clinical Emergency Data Registry (CEDR),2022,Traditional MIPS,
5133825; 1718371,ACEP's Clinical Emergency Data Registry (CEDR); E-CPR (Emergency - Clinical Performance Registry),ACEP60,New,Syncope – Avoidance of admission for adult patients with low-risk syncope,Percentage of emergency department (ED) visits for patients aged 18-50 years with a diagnosis of low-risk syncope who were discharged,N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,N/A,1st Performance Rate,No,ACEP's Clinical Emergency Data Registry (CEDR),2022,Traditional MIPS,
5133825; 1718371; 4757099,ACEP's Clinical Emergency Data Registry (CEDR); E-CPR (Emergency - Clinical Performance Registry); Emergency and Acute Care Clinical Registry (EACCR) in collaboration with Healthmonix,ACEP61,New,"Avoidance of Chest X-ray in pediatric patients with Asthma, Bronchiolitis or Croup","Percentage of ED visits for pediatric patients with Asthma, Bronchiolitis or Croup for whom a Chest X-ray was ordered/performed.",N/A,Efficiency and Cost Reduction,Yes,Process,Yes,Yes,No,No,1,N/A,1st Performance Rate,No,ACEP's Clinical Emergency Data Registry (CEDR),2022,Traditional MIPS,
5133825,ACEP's Clinical Emergency Data Registry (CEDR),ACEP62,New,Avoidance of Opioid therapy for dental pain.,"All acute encounters for patients aged 18 years and older with, diagnosis of dental pain, who were not prescribed Opioids or Opiates",N/A,Effective Clinical Care,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,ACEP's Clinical Emergency Data Registry (CEDR),2022,Traditional MIPS,
6859936,MohsAIQ,ACMS10,New,Photographic and/or Anatomic Map Documentation to Prevent Wrong-Site Surgery,Percentage of cases of Mohs Micrographic Surgery undertaken where a photograph and/or anatomic drawing of the biopsy site location is utilized to identify the operative site and documented in the chart,N/A,Patient Safety,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,MohsAIQ,2022,Traditional MIPS,
6859936,MohsAIQ,ACMS3,Active,Antibiotic Prophylaxis for High Risk Cardiac / Orthopedic Cases prior to Mohs micrographic surgery - Prevention of Overuse,Percentage of cases of Mohs surgery in which preoperative prophylactic antibiotics were provided for which the patient had cardiac / orthopedic prophylaxis indications for preoperative antibiotics.,N/A,Patient Safety,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,MohsAIQ,2019,Traditional MIPS,
6859936,MohsAIQ,ACMS4,Active,Surgical Site Infection Rate - Mohs Micrographic Surgery,Percentage of cases of Mohs surgery that develop a surgical site infection. This measure is to be reported each time a procedure for a Mohs surgery is performed whether or not a surgical site infection develops during the performance period.,N/A,Patient Safety,Yes,Outcome,Yes,Yes,No,No,1,N/A,1st Performance Rate,No,MohsAIQ,2019,Traditional MIPS,
6859936,MohsAIQ,ACMS5,Active,Documentation of High-Risk Squamous Cell Carcinoma Stage in Mohs Micrographic Surgery Record,Percentage of Mohs surgery cases for high risk cutaneous squamous cell carcinoma (SCC) of the head and neck for which America Joint Committee on Cancer (AJCC) 8th edition staging1 was documented in the medical record. For these purposes high-risk is defined as a tumor stage greater than T2.,N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,MohsAIQ,2020,Traditional MIPS,
6859936,MohsAIQ,ACMS8,Active,Limit quantity of opioids prescribed for pain management in patients following Mohs micrographic surgery,Percentage of patients prescribed opioids for pain management following Mohs surgery who received ten or fewer pills.,N/A,Patient Safety,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,MohsAIQ,2021,Traditional MIPS,
6859936,MohsAIQ,ACMS9,New,Post-Operative Management of Field Cancerization after Mohs Micrographic Surgery,Percentage of patients found to have field cancerization on Mohs sections whose referring physician receives notification and recommendations for considering field therapy post wound healing,N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,MohsAIQ,2022,Traditional MIPS,
4672586; 4757099,Acute Care Quality Registry; Emergency and Acute Care Clinical Registry (EACCR) in collaboration with Healthmonix,ACQR12,Active,ABCDEF Bundle - Early mobility for ICU patients,Patients admitted to the intensive care unit (ICU) for > or = 4 days should be included in an early mobility program (E of ABCDEF Bundle) to improve their recovery process.,N/A,Patient Safety,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,Acute Care Quality Registry,2019,Traditional MIPS,
4672586; 4757099,Acute Care Quality Registry; Emergency and Acute Care Clinical Registry (EACCR) in collaboration with Healthmonix,ACQR13,Active,Sepsis: Hour One bundle,Surviving Sepsis Campaign's Hour One bundle initiation in patients with Sepsis and acute organ dysfunction,N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,Acute Care Quality Registry,2019,Traditional MIPS,
4672586; 4757099,Acute Care Quality Registry; Emergency and Acute Care Clinical Registry (EACCR) in collaboration with Healthmonix,ACQR16,Active,COPD Exacerbation or CHF Exacerbation requiring Hospital Admission: Palliative Care Evaluation,"Patients admitted with 2 or more COPD exacerbations in 12 months or a single admission for COPD with hypercapnic respiratory failure, or being discharged to a SNF or LTACH should receive an evaluation from a palliative care professional, if available; and patients admitted with AHA Class D heart failure and/or patients admitted with Congestive Heart Failure (any class) being discharged to a SNF or LTACH should receive an evaluation from a palliative care professional, if available",N/A,Communication and Care Coordination,Yes,Efficiency and Cost/Resource Use,No,Yes,No,No,1,N/A,1st Performance Rate,No,Acute Care Quality Registry,2019,Traditional MIPS,
4672586,Acute Care Quality Registry,ACQR3,Active,COPD: Steroids for no more than 5 days in COPD Exacerbation,"Patients should receive no more than 5 days of steroids in treatment for COPD Exacerbation from all sources and routes. Sources may include outpatient, Emergency Department, and Inpatient/Observation treatment. i.e. Full course of steroids not to exceed 7 days.",N/A,Patient Safety,Yes,Efficiency and Cost/Resource Use,No,Yes,No,No,1,N/A,1st Performance Rate,No,Acute Care Quality Registry,2018,Traditional MIPS,
5598408,RISE (Rheumatology Informatics System for Effectiveness),ACR10,Active,Hepatitis B Safety Screening,"If a patient is newly initiating biologic OR new synthetic DMARD therapy (e.g. methotrexate, leflunomide, etc.), then the medical record should indicate appropriate screening for hepatitis B in the preceding 12 month period.",N/A,Patient Safety,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,RISE (Rheumatology Informatics System for Effectiveness),2020,Traditional MIPS,
5598408,RISE (Rheumatology Informatics System for Effectiveness),ACR12,Active,Disease Activity Measurement for Patients with PsA,"If a patient has psoriatic arthritis, then disease activity using a standardized measurement tool should be assessed at >=50% of encounters for PsA.",N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,RISE (Rheumatology Informatics System for Effectiveness),2020,Traditional MIPS,
5598408,RISE (Rheumatology Informatics System for Effectiveness),ACR14,Active,Gout: Serum Urate Target,"The percentage of patients aged 18 and older with at least one clinician encounter (including telehealth) during the measurement period and a diagnosis of gout treated with urate-lowering therapy (ULT) for at least 12 months, whose most recent serum urate result is less than 6.0 mg/dL.",2549e,Effective Clinical Care,Yes,Intermediate Outcome,No,Yes,No,No,1,N/A,1st Performance Rate,No,RISE (Rheumatology Informatics System for Effectiveness),2020,Traditional MIPS,
5598408,RISE (Rheumatology Informatics System for Effectiveness),ACR15,Active,Safe Hydroxychloroquine Dosing,"If a patient is using hydroxychloroquine, then the average daily dose should be less than or equal to 5 mg/kg",N/A,Patient Safety,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,RISE (Rheumatology Informatics System for Effectiveness),2021,Traditional MIPS,
5598408,RISE (Rheumatology Informatics System for Effectiveness),ACR16,Active,Rheumatoid Arthritis Patients with Low Disease Activity or Remission,The proportion of individuals with RA who have low disease activity or are in remission based on the last recorded disease activity score as assessed using an ACR-preferred tool in the measurement year.,N/A,Effective Clinical Care,Yes,Intermediate Outcome,No,Yes,No,No,1,N/A,1st Performance Rate,Yes,RISE (Rheumatology Informatics System for Effectiveness),2021,Traditional MIPS,
5303416; 7746687,American College of Radiology National Radiology Data Registry; The PQR-ANES,ACRAD15,Active,Report Turnaround Time: Radiography,Mean radiography report turnaround time (RTAT). (Does not include mammography.),N/A,Communication and Care Coordination,Yes,Outcome,Yes,No,Yes,No,1,Mean radiography report turnaround time (RTAT). (Does not include mammography.),1st Performance Rate,No,American College of Radiology National Radiology Data Registry,2017,Traditional MIPS,
